timestamp,date,transaction_type,amount,account_id,account_name,status
2025-07-04 18:57:00,2025-07-04,Transfer,12835.17,1005,Salaries Expense,Completed
2025-07-04 15:00:00,2025-07-04,Adjustment,38139.97,1003,Rent Expense,Completed
2025-07-04 18:28:00,2025-07-04,Credit,7986.66,1007,Rent Expense,Completed
2025-07-04 00:38:00,2025-07-04,Credit,38200.76,1005,Equipment,Completed
2025-07-04 07:22:00,2025-07-04,Debit,32173.26,1004,Sales Revenue,Failed
2025-07-04 07:42:00,2025-07-04,Debit,1684.4,1003,Salary Payable,Completed
2025-07-04 11:55:00,2025-07-04,Debit,20424.39,1005,Salaries Expense,Failed
2025-07-05 05:36:00,2025-07-05,Adjustment,37441.35,1005,Salaries Expense,Failed
2025-07-05 21:34:00,2025-07-05,Credit,8686.25,1006,Salaries Expense,Completed
2025-07-05 06:53:00,2025-07-05,Credit,43332.52,1003,Salary Payable,Failed
2025-07-05 11:04:00,2025-07-05,Adjustment,23250.65,1004,Equipment,Completed
2025-07-05 23:11:00,2025-07-05,Credit,12211.1,1010,Capital,Failed
2025-07-05 10:56:00,2025-07-05,Adjustment,38131.96,1003,Equipment,Completed
2025-07-05 11:26:00,2025-07-05,Debit,48151.9,1003,Accounts Receivable,Failed
2025-07-05 11:19:00,2025-07-05,Adjustment,24978.92,1009,Cash,Completed
2025-07-05 04:22:00,2025-07-05,Transfer,13945.1,1006,Cash,Pending
2025-07-05 17:44:00,2025-07-05,Credit,30844.15,1008,Accounts Payable,Failed
2025-07-05 06:18:00,2025-07-05,Credit,13778.38,1010,Equipment,Completed
2025-07-05 16:11:00,2025-07-05,Adjustment,9319.46,1003,COGS,Completed
2025-07-05 23:18:00,2025-07-05,Credit,20014.01,1010,Accounts Receivable,Completed
2025-07-06 23:24:00,2025-07-06,Credit,3401.77,1008,Salaries Expense,Completed
2025-07-06 06:49:00,2025-07-06,Credit,23730.47,1010,Cash,Failed
2025-07-06 14:12:00,2025-07-06,Transfer,11364.16,1004,Cash,Completed
2025-07-06 22:28:00,2025-07-06,Adjustment,32122.63,1003,Equipment,Failed
2025-07-06 12:42:00,2025-07-06,Debit,3147.52,1007,COGS,Failed
2025-07-06 19:03:00,2025-07-06,Credit,33182.08,1006,Sales Revenue,Completed
2025-07-06 12:44:00,2025-07-06,Transfer,36813.4,1005,Accounts Payable,Completed
2025-07-06 05:13:00,2025-07-06,Debit,24480.18,1002,Cash,Completed
2025-07-06 16:26:00,2025-07-06,Transfer,10539.17,1005,Accounts Receivable,Completed
2025-07-06 22:53:00,2025-07-06,Debit,45523.37,1003,Rent Expense,Completed
2025-07-06 01:22:00,2025-07-06,Transfer,30953.75,1008,Equipment,Completed
2025-07-06 00:23:00,2025-07-06,Adjustment,4746.47,1001,COGS,Completed
2025-07-06 15:51:00,2025-07-06,Credit,20483.37,1002,COGS,Pending
2025-07-06 14:49:00,2025-07-06,Adjustment,16195.37,1007,Accounts Receivable,Failed
2025-07-06 01:36:00,2025-07-06,Transfer,17964.5,1010,Rent Expense,Completed
2025-07-06 07:45:00,2025-07-06,Debit,11622.64,1006,Accounts Payable,Failed
2025-07-06 21:02:00,2025-07-06,Adjustment,46883.29,1002,Salaries Expense,Completed
2025-07-06 22:27:00,2025-07-06,Debit,29114.86,1002,Equipment,Failed
2025-07-06 07:13:00,2025-07-06,Credit,49996.5,1006,Sales Revenue,Completed
2025-07-07 11:33:00,2025-07-07,Adjustment,3085.52,1005,Sales Revenue,Failed
2025-07-07 21:11:00,2025-07-07,Credit,14409.07,1004,Sales Revenue,Pending
2025-07-07 18:16:00,2025-07-07,Credit,5932.67,1010,Equipment,Pending
2025-07-07 16:40:00,2025-07-07,Credit,38132.39,1009,COGS,Failed
2025-07-07 21:14:00,2025-07-07,Transfer,45779.33,1002,COGS,Completed
2025-07-07 16:15:00,2025-07-07,Transfer,45955.53,1010,Cash,Completed
2025-07-07 10:21:00,2025-07-07,Credit,13970.94,1002,Sales Revenue,Pending
2025-07-07 21:07:00,2025-07-07,Credit,14314.42,1007,Accounts Receivable,Completed
2025-07-07 01:38:00,2025-07-07,Credit,45543.22,1005,COGS,Completed
2025-07-07 01:06:00,2025-07-07,Transfer,31191.51,1001,Accounts Receivable,Failed
2025-07-07 01:42:00,2025-07-07,Credit,30535.29,1006,COGS,Completed
2025-07-07 13:10:00,2025-07-07,Credit,41600.89,1004,Accounts Receivable,Completed
2025-07-07 16:13:00,2025-07-07,Adjustment,2354.45,1004,Capital,Pending
2025-07-07 20:18:00,2025-07-07,Adjustment,29415.82,1002,Salary Payable,Completed
2025-07-08 03:57:00,2025-07-08,Adjustment,10508.69,1003,Salary Payable,Pending
2025-07-08 07:23:00,2025-07-08,Transfer,39173.36,1007,COGS,Completed
2025-07-08 03:17:00,2025-07-08,Transfer,39543.85,1005,Salaries Expense,Completed
2025-07-08 23:21:00,2025-07-08,Debit,38864.99,1009,Capital,Failed
2025-07-08 21:48:00,2025-07-08,Transfer,26548.53,1002,Accounts Payable,Completed
2025-07-08 18:31:00,2025-07-08,Credit,32770.75,1003,Cash,Completed
2025-07-08 03:51:00,2025-07-08,Debit,7403.47,1009,Rent Expense,Failed
2025-07-08 17:41:00,2025-07-08,Credit,48174.6,1005,Accounts Receivable,Completed
2025-07-08 18:33:00,2025-07-08,Debit,9408.32,1010,Cash,Pending
2025-07-08 23:13:00,2025-07-08,Transfer,14385.05,1003,COGS,Completed
2025-07-08 09:01:00,2025-07-08,Credit,16287.17,1010,Equipment,Completed
2025-07-08 14:48:00,2025-07-08,Debit,29694.88,1006,Accounts Payable,Failed
2025-07-08 22:56:00,2025-07-08,Transfer,46345.3,1007,Accounts Payable,Completed
2025-07-08 00:31:00,2025-07-08,Debit,43249.66,1010,COGS,Completed
2025-07-08 04:46:00,2025-07-08,Debit,16436.31,1008,Cash,Completed
2025-07-09 18:19:00,2025-07-09,Adjustment,16202.92,1005,Accounts Receivable,Pending
2025-07-09 19:43:00,2025-07-09,Debit,33749.26,1007,COGS,Completed
2025-07-09 07:10:00,2025-07-09,Transfer,1867.62,1008,Salaries Expense,Pending
2025-07-09 12:13:00,2025-07-09,Transfer,45141.25,1003,Capital,Completed
2025-07-09 18:27:00,2025-07-09,Transfer,41486.84,1008,Accounts Payable,Pending
2025-07-09 00:52:00,2025-07-09,Adjustment,23649.27,1006,Sales Revenue,Pending
2025-07-09 13:28:00,2025-07-09,Credit,2638.46,1004,Cash,Failed
2025-07-09 22:34:00,2025-07-09,Adjustment,19571.54,1009,Capital,Failed
2025-07-09 12:09:00,2025-07-09,Credit,13760.6,1008,Salaries Expense,Pending
2025-07-09 08:18:00,2025-07-09,Debit,22314.2,1010,Accounts Payable,Pending
2025-07-09 22:26:00,2025-07-09,Transfer,26945.17,1003,Equipment,Failed
2025-07-09 13:01:00,2025-07-09,Transfer,33420.94,1005,Accounts Payable,Completed
2025-07-09 03:42:00,2025-07-09,Adjustment,8450.99,1003,Accounts Payable,Pending
2025-07-09 11:31:00,2025-07-09,Credit,20692.21,1003,Salaries Expense,Completed
2025-07-09 04:31:00,2025-07-09,Adjustment,24284.74,1007,Rent Expense,Completed
2025-07-09 14:22:00,2025-07-09,Credit,12235.35,1009,Accounts Receivable,Pending
2025-07-09 05:13:00,2025-07-09,Transfer,2933.57,1003,Accounts Payable,Pending
2025-07-09 19:26:00,2025-07-09,Debit,48103.21,1006,Salary Payable,Completed
2025-07-10 16:20:00,2025-07-10,Credit,1030.39,1003,Accounts Payable,Pending
2025-07-10 19:57:00,2025-07-10,Credit,14373.2,1002,Sales Revenue,Completed
2025-07-10 01:01:00,2025-07-10,Debit,15166.27,1008,Sales Revenue,Pending
2025-07-10 08:40:00,2025-07-10,Transfer,1544.17,1004,COGS,Failed
2025-07-10 09:26:00,2025-07-10,Debit,34828.85,1008,Salary Payable,Failed
2025-07-10 13:56:00,2025-07-10,Credit,34484.42,1007,Accounts Payable,Failed
2025-07-10 00:25:00,2025-07-10,Credit,35349.91,1008,Rent Expense,Failed
2025-07-10 09:41:00,2025-07-10,Debit,39709.4,1001,Rent Expense,Completed
2025-07-10 12:53:00,2025-07-10,Adjustment,28192.82,1006,Rent Expense,Completed
2025-07-10 22:28:00,2025-07-10,Credit,27011.31,1004,Sales Revenue,Completed
2025-07-10 01:52:00,2025-07-10,Adjustment,24790.62,1005,COGS,Completed
2025-07-10 02:48:00,2025-07-10,Credit,37594.94,1003,Capital,Completed
2025-07-10 04:43:00,2025-07-10,Debit,29762.36,1001,Equipment,Completed
2025-07-10 20:05:00,2025-07-10,Transfer,13570.94,1001,Salary Payable,Completed
2025-07-10 15:20:00,2025-07-10,Credit,32895.35,1010,Salaries Expense,Failed
2025-07-10 21:58:00,2025-07-10,Debit,3469.09,1006,Capital,Completed
2025-07-11 13:31:00,2025-07-11,Transfer,32996.28,1009,Capital,Completed
2025-07-11 01:13:00,2025-07-11,Adjustment,13906.22,1007,Salaries Expense,Completed
2025-07-11 22:02:00,2025-07-11,Credit,37538.04,1001,Rent Expense,Failed
2025-07-11 17:17:00,2025-07-11,Adjustment,41371.51,1005,Accounts Receivable,Completed
2025-07-11 17:28:00,2025-07-11,Transfer,45184.35,1004,Accounts Payable,Failed
2025-07-11 21:45:00,2025-07-11,Debit,1867.33,1003,Capital,Pending
2025-07-11 03:20:00,2025-07-11,Debit,37943.03,1009,Equipment,Pending
2025-07-11 11:47:00,2025-07-11,Adjustment,24927.02,1002,Sales Revenue,Completed
2025-07-11 11:25:00,2025-07-11,Credit,38564.8,1008,Salaries Expense,Pending
2025-07-11 09:56:00,2025-07-11,Transfer,39697.72,1002,Rent Expense,Completed
2025-07-12 02:28:00,2025-07-12,Transfer,3106.72,1010,Salaries Expense,Completed
2025-07-12 03:26:00,2025-07-12,Credit,23243.79,1001,Accounts Payable,Completed
2025-07-12 06:18:00,2025-07-12,Transfer,37639.6,1006,Accounts Payable,Completed
2025-07-12 15:23:00,2025-07-12,Debit,44004.92,1005,Sales Revenue,Completed
2025-07-12 22:06:00,2025-07-12,Adjustment,46843.91,1009,COGS,Pending
2025-07-12 04:38:00,2025-07-12,Debit,49445.4,1003,Equipment,Failed
2025-07-12 14:52:00,2025-07-12,Adjustment,32010.31,1006,Accounts Receivable,Completed
2025-07-13 21:31:00,2025-07-13,Transfer,32479.24,1010,Cash,Failed
2025-07-13 19:23:00,2025-07-13,Adjustment,11804.59,1004,Sales Revenue,Completed
2025-07-13 19:03:00,2025-07-13,Credit,31199.41,1007,Accounts Receivable,Pending
2025-07-13 01:56:00,2025-07-13,Transfer,12173.91,1007,Salary Payable,Completed
2025-07-13 06:50:00,2025-07-13,Adjustment,9956.02,1006,Capital,Pending
2025-07-13 06:43:00,2025-07-13,Transfer,39921.98,1010,Salary Payable,Failed
2025-07-13 22:14:00,2025-07-13,Adjustment,27720.74,1007,Salary Payable,Failed
2025-07-13 08:18:00,2025-07-13,Adjustment,39092.27,1002,Salaries Expense,Failed
2025-07-13 23:37:00,2025-07-13,Adjustment,36215.23,1005,Sales Revenue,Completed
2025-07-13 01:03:00,2025-07-13,Credit,41447.06,1007,Sales Revenue,Pending
2025-07-13 14:38:00,2025-07-13,Debit,37027.67,1005,Salaries Expense,Pending
2025-07-13 01:37:00,2025-07-13,Debit,11933.03,1002,Rent Expense,Completed
2025-07-13 00:16:00,2025-07-13,Adjustment,19783.82,1004,Capital,Pending
2025-07-14 15:48:00,2025-07-14,Credit,39419.03,1004,Sales Revenue,Completed
2025-07-14 11:27:00,2025-07-14,Transfer,25013.73,1001,Accounts Payable,Pending
2025-07-14 17:51:00,2025-07-14,Transfer,642.07,1007,Salary Payable,Completed
2025-07-14 03:17:00,2025-07-14,Adjustment,22815.28,1006,Sales Revenue,Completed
2025-07-14 13:00:00,2025-07-14,Transfer,4438.75,1001,COGS,Completed
2025-07-14 08:21:00,2025-07-14,Debit,25710.91,1002,Sales Revenue,Completed
2025-07-14 00:08:00,2025-07-14,Transfer,2759.27,1001,Salary Payable,Completed
2025-07-14 00:01:00,2025-07-14,Credit,35533.1,1006,COGS,Completed
2025-07-14 11:47:00,2025-07-14,Debit,13586.76,1005,Salaries Expense,Completed
2025-07-14 23:11:00,2025-07-14,Adjustment,3483.26,1008,Equipment,Completed
2025-07-14 22:41:00,2025-07-14,Adjustment,46875.87,1008,Cash,Failed
2025-07-14 01:46:00,2025-07-14,Debit,31676.43,1001,Rent Expense,Pending
2025-07-14 07:16:00,2025-07-14,Transfer,48364.79,1008,Salary Payable,Failed
2025-07-14 21:58:00,2025-07-14,Debit,47131.73,1007,Sales Revenue,Pending
2025-07-14 16:34:00,2025-07-14,Debit,46442.28,1006,Salaries Expense,Pending
2025-07-14 03:12:00,2025-07-14,Credit,42461.35,1010,Accounts Receivable,Completed
2025-07-14 06:59:00,2025-07-14,Credit,16226.25,1009,Accounts Payable,Failed
2025-07-14 03:06:00,2025-07-14,Debit,33880.71,1004,Accounts Receivable,Pending
2025-07-14 14:35:00,2025-07-14,Credit,35091.48,1005,Equipment,Pending
2025-07-14 03:39:00,2025-07-14,Adjustment,21866.39,1006,Rent Expense,Completed
2025-07-15 17:59:00,2025-07-15,Adjustment,27198.48,1003,Cash,Pending
2025-07-15 02:29:00,2025-07-15,Adjustment,1397.34,1008,Accounts Payable,Completed
2025-07-15 01:45:00,2025-07-15,Debit,5317.03,1005,Rent Expense,Completed
2025-07-15 08:08:00,2025-07-15,Transfer,40471.76,1008,Accounts Payable,Pending
2025-07-15 21:38:00,2025-07-15,Adjustment,39251.12,1009,Salaries Expense,Failed
2025-07-15 08:31:00,2025-07-15,Credit,5626.22,1001,Cash,Failed
2025-07-15 08:40:00,2025-07-15,Adjustment,49899.62,1006,Rent Expense,Completed
2025-07-15 18:53:00,2025-07-15,Debit,5815.98,1010,Accounts Payable,Failed
2025-07-15 07:39:00,2025-07-15,Transfer,5337.66,1004,Equipment,Completed
2025-07-15 23:46:00,2025-07-15,Adjustment,44742.91,1002,Equipment,Completed
2025-07-15 05:39:00,2025-07-15,Transfer,37791.37,1003,Salary Payable,Completed
2025-07-15 23:50:00,2025-07-15,Debit,48277.56,1009,Accounts Receivable,Completed
2025-07-15 06:47:00,2025-07-15,Adjustment,38526.71,1009,COGS,Completed
2025-07-16 12:40:00,2025-07-16,Credit,36135.45,1008,Salaries Expense,Failed
2025-07-16 20:32:00,2025-07-16,Transfer,43918.23,1008,Capital,Pending
2025-07-16 00:34:00,2025-07-16,Transfer,19856.74,1010,Accounts Payable,Completed
2025-07-16 00:51:00,2025-07-16,Credit,37269.36,1009,Salaries Expense,Completed
2025-07-16 03:17:00,2025-07-16,Adjustment,13910.03,1001,Accounts Payable,Completed
2025-07-16 00:18:00,2025-07-16,Debit,12727.8,1007,Salaries Expense,Failed
2025-07-16 06:53:00,2025-07-16,Transfer,24937.94,1004,Accounts Receivable,Pending
2025-07-16 05:03:00,2025-07-16,Debit,26437.1,1010,Sales Revenue,Completed
2025-07-16 16:25:00,2025-07-16,Debit,2405.39,1010,COGS,Completed
2025-07-16 09:24:00,2025-07-16,Credit,32026.0,1002,Cash,Completed
2025-07-16 12:26:00,2025-07-16,Credit,37109.43,1007,Sales Revenue,Pending
2025-07-16 01:12:00,2025-07-16,Debit,20708.18,1003,Sales Revenue,Pending
2025-07-17 16:07:00,2025-07-17,Debit,13274.77,1008,Salaries Expense,Completed
2025-07-17 11:09:00,2025-07-17,Transfer,29078.87,1001,Salary Payable,Completed
2025-07-17 22:28:00,2025-07-17,Adjustment,14469.95,1007,Accounts Receivable,Completed
2025-07-17 06:45:00,2025-07-17,Transfer,37973.02,1010,Capital,Pending
2025-07-17 06:26:00,2025-07-17,Adjustment,2410.61,1004,Sales Revenue,Pending
2025-07-17 08:55:00,2025-07-17,Credit,13823.51,1006,Cash,Failed
2025-07-18 10:41:00,2025-07-18,Adjustment,42011.55,1009,COGS,Completed
2025-07-18 05:20:00,2025-07-18,Transfer,39666.07,1001,Cash,Failed
2025-07-18 05:00:00,2025-07-18,Transfer,42525.75,1003,Cash,Pending
2025-07-18 09:20:00,2025-07-18,Debit,38204.55,1004,COGS,Failed
2025-07-18 01:48:00,2025-07-18,Transfer,37171.64,1006,Rent Expense,Completed
2025-07-18 08:12:00,2025-07-18,Transfer,25365.8,1001,Salaries Expense,Completed
2025-07-18 08:10:00,2025-07-18,Adjustment,17270.56,1010,Capital,Completed
2025-07-18 08:27:00,2025-07-18,Credit,48309.99,1001,Sales Revenue,Failed
2025-07-18 20:11:00,2025-07-18,Debit,48707.74,1006,COGS,Pending
2025-07-18 09:27:00,2025-07-18,Transfer,37451.57,1002,Sales Revenue,Pending
2025-07-18 14:19:00,2025-07-18,Transfer,41891.12,1006,Rent Expense,Failed
2025-07-18 07:25:00,2025-07-18,Credit,950.85,1006,Salary Payable,Completed
2025-07-18 19:24:00,2025-07-18,Adjustment,15727.53,1009,Salaries Expense,Failed
2025-07-18 09:04:00,2025-07-18,Adjustment,47781.34,1004,Sales Revenue,Completed
2025-07-18 08:41:00,2025-07-18,Transfer,16584.79,1006,Accounts Payable,Completed
2025-07-18 20:09:00,2025-07-18,Debit,16628.81,1006,Cash,Pending
2025-07-18 00:23:00,2025-07-18,Debit,47963.74,1004,Accounts Receivable,Completed
2025-07-18 19:23:00,2025-07-18,Adjustment,12379.63,1008,Accounts Receivable,Completed
2025-07-18 05:49:00,2025-07-18,Transfer,3189.3,1007,COGS,Pending
2025-07-19 15:51:00,2025-07-19,Transfer,19605.58,1005,Rent Expense,Failed
2025-07-19 05:49:00,2025-07-19,Credit,30542.25,1005,Equipment,Pending
2025-07-19 06:01:00,2025-07-19,Transfer,45581.46,1010,COGS,Completed
2025-07-19 09:26:00,2025-07-19,Adjustment,28856.24,1003,Rent Expense,Failed
2025-07-19 23:36:00,2025-07-19,Credit,32736.2,1010,Salary Payable,Completed
2025-07-19 18:40:00,2025-07-19,Adjustment,14286.41,1001,COGS,Completed
2025-07-19 12:35:00,2025-07-19,Adjustment,48957.85,1010,Capital,Completed
2025-07-19 14:02:00,2025-07-19,Transfer,2682.54,1009,Rent Expense,Completed
2025-07-19 14:09:00,2025-07-19,Debit,29641.59,1009,COGS,Failed
2025-07-19 09:15:00,2025-07-19,Credit,14542.05,1009,Salaries Expense,Completed
2025-07-19 15:56:00,2025-07-19,Transfer,9980.38,1008,Sales Revenue,Completed
2025-07-19 15:09:00,2025-07-19,Transfer,25319.2,1004,Equipment,Failed
2025-07-19 11:32:00,2025-07-19,Debit,5996.02,1009,Salaries Expense,Completed
2025-07-20 09:41:00,2025-07-20,Adjustment,35413.12,1007,Salary Payable,Completed
2025-07-20 03:28:00,2025-07-20,Transfer,9318.07,1006,Cash,Completed
2025-07-20 10:22:00,2025-07-20,Credit,27799.3,1009,COGS,Completed
2025-07-20 06:28:00,2025-07-20,Debit,20588.8,1001,Salaries Expense,Failed
2025-07-20 17:19:00,2025-07-20,Adjustment,43244.3,1003,Accounts Payable,Completed
2025-07-20 02:07:00,2025-07-20,Adjustment,45832.97,1009,Capital,Pending
2025-07-20 04:59:00,2025-07-20,Transfer,26442.25,1007,Rent Expense,Completed
2025-07-20 03:01:00,2025-07-20,Debit,19369.96,1005,Accounts Receivable,Completed
2025-07-20 16:31:00,2025-07-20,Debit,19126.26,1008,Salaries Expense,Pending
2025-07-20 06:57:00,2025-07-20,Debit,29823.32,1001,Equipment,Completed
2025-07-20 10:26:00,2025-07-20,Transfer,11286.9,1008,COGS,Failed
2025-07-20 13:52:00,2025-07-20,Debit,42192.5,1007,Salaries Expense,Pending
2025-07-21 23:33:00,2025-07-21,Debit,48928.98,1005,Accounts Receivable,Failed
2025-07-21 04:49:00,2025-07-21,Adjustment,36182.82,1002,Equipment,Completed
2025-07-21 02:06:00,2025-07-21,Transfer,15841.7,1004,Salaries Expense,Failed
2025-07-21 06:51:00,2025-07-21,Credit,25398.88,1008,Accounts Receivable,Completed
2025-07-21 16:47:00,2025-07-21,Adjustment,23040.55,1003,Sales Revenue,Pending
2025-07-21 02:12:00,2025-07-21,Debit,37586.06,1007,Salaries Expense,Completed
2025-07-21 05:42:00,2025-07-21,Adjustment,14296.13,1001,Equipment,Completed
2025-07-21 00:23:00,2025-07-21,Adjustment,11978.83,1006,Cash,Completed
2025-07-21 20:18:00,2025-07-21,Adjustment,40333.63,1006,Rent Expense,Pending
2025-07-22 22:15:00,2025-07-22,Adjustment,10320.83,1008,Salary Payable,Pending
2025-07-22 15:13:00,2025-07-22,Adjustment,6870.4,1005,Sales Revenue,Completed
2025-07-22 23:46:00,2025-07-22,Credit,20969.32,1003,Capital,Failed
2025-07-22 21:17:00,2025-07-22,Adjustment,40578.67,1001,Salary Payable,Failed
2025-07-22 03:32:00,2025-07-22,Adjustment,14762.03,1002,Equipment,Completed
2025-07-22 18:04:00,2025-07-22,Debit,5222.48,1010,Salaries Expense,Failed
2025-07-22 04:51:00,2025-07-22,Transfer,28810.63,1002,Accounts Receivable,Completed
2025-07-22 19:36:00,2025-07-22,Transfer,20300.48,1007,Salary Payable,Failed
2025-07-23 21:58:00,2025-07-23,Credit,36877.14,1005,Rent Expense,Completed
2025-07-23 01:41:00,2025-07-23,Debit,44463.46,1002,Rent Expense,Completed
2025-07-23 05:14:00,2025-07-23,Debit,34502.47,1005,Equipment,Pending
2025-07-23 23:24:00,2025-07-23,Credit,26449.44,1008,Accounts Receivable,Pending
2025-07-23 06:03:00,2025-07-23,Adjustment,30199.55,1002,Salary Payable,Completed
2025-07-23 05:51:00,2025-07-23,Adjustment,40639.49,1005,Salaries Expense,Completed
2025-07-23 10:32:00,2025-07-23,Credit,5850.76,1009,Cash,Failed
2025-07-23 08:43:00,2025-07-23,Debit,39585.09,1008,Rent Expense,Completed
2025-07-23 02:15:00,2025-07-23,Credit,34968.95,1010,Rent Expense,Completed
2025-07-23 04:44:00,2025-07-23,Transfer,2840.91,1001,Accounts Receivable,Completed
2025-07-23 11:46:00,2025-07-23,Transfer,19767.37,1004,Equipment,Completed
2025-07-23 08:49:00,2025-07-23,Credit,14556.31,1005,Capital,Completed
2025-07-24 07:29:00,2025-07-24,Adjustment,20544.16,1008,Accounts Receivable,Pending
2025-07-24 17:39:00,2025-07-24,Adjustment,38627.89,1006,Accounts Payable,Completed
2025-07-24 10:12:00,2025-07-24,Transfer,2141.42,1010,Rent Expense,Completed
2025-07-24 18:18:00,2025-07-24,Adjustment,27783.05,1002,Sales Revenue,Failed
2025-07-24 09:12:00,2025-07-24,Credit,23653.69,1004,Cash,Pending
2025-07-24 11:52:00,2025-07-24,Credit,39056.91,1008,Sales Revenue,Pending
2025-07-24 17:53:00,2025-07-24,Debit,28380.57,1002,Accounts Receivable,Pending
2025-07-24 15:38:00,2025-07-24,Adjustment,30210.74,1002,Accounts Receivable,Completed
2025-07-24 15:01:00,2025-07-24,Adjustment,21906.48,1001,COGS,Completed
2025-07-25 14:07:00,2025-07-25,Credit,18944.74,1009,Cash,Pending
2025-07-25 14:37:00,2025-07-25,Adjustment,34971.82,1010,Rent Expense,Completed
2025-07-25 23:58:00,2025-07-25,Adjustment,47424.73,1005,COGS,Completed
2025-07-25 12:39:00,2025-07-25,Debit,31913.07,1010,Rent Expense,Completed
2025-07-25 15:32:00,2025-07-25,Transfer,13585.1,1005,COGS,Completed
2025-07-25 20:01:00,2025-07-25,Debit,24338.24,1002,Cash,Pending
2025-07-25 04:16:00,2025-07-25,Debit,46107.91,1010,Salaries Expense,Completed
2025-07-25 14:27:00,2025-07-25,Transfer,29973.77,1006,Equipment,Completed
2025-07-26 02:48:00,2025-07-26,Credit,46923.39,1003,Rent Expense,Completed
2025-07-26 01:16:00,2025-07-26,Credit,44428.09,1009,Accounts Receivable,Pending
2025-07-26 19:37:00,2025-07-26,Transfer,32650.45,1001,Capital,Completed
2025-07-26 14:49:00,2025-07-26,Credit,3355.39,1001,Accounts Payable,Failed
2025-07-26 14:03:00,2025-07-26,Debit,12895.87,1003,COGS,Pending
2025-07-26 17:39:00,2025-07-26,Credit,25782.75,1001,Capital,Pending
2025-07-26 23:38:00,2025-07-26,Debit,19465.52,1004,Sales Revenue,Pending
2025-07-26 19:19:00,2025-07-26,Debit,39599.55,1006,COGS,Completed
2025-07-27 11:56:00,2025-07-27,Debit,18921.71,1006,Rent Expense,Completed
2025-07-27 19:32:00,2025-07-27,Debit,14080.22,1003,Equipment,Completed
2025-07-27 00:28:00,2025-07-27,Debit,34979.37,1010,Equipment,Completed
2025-07-27 18:35:00,2025-07-27,Transfer,38972.82,1010,Accounts Payable,Completed
2025-07-27 20:24:00,2025-07-27,Adjustment,45462.9,1006,Salaries Expense,Completed
2025-07-27 17:04:00,2025-07-27,Credit,26540.91,1009,Accounts Receivable,Completed
2025-07-28 12:39:00,2025-07-28,Adjustment,3190.23,1004,Cash,Pending
2025-07-28 01:23:00,2025-07-28,Debit,28302.0,1004,Rent Expense,Pending
2025-07-28 10:03:00,2025-07-28,Debit,12425.23,1005,Salary Payable,Completed
2025-07-28 17:15:00,2025-07-28,Transfer,10716.17,1009,Equipment,Pending
2025-07-28 15:21:00,2025-07-28,Debit,16493.44,1010,COGS,Completed
2025-07-28 13:43:00,2025-07-28,Debit,1640.35,1003,Salaries Expense,Pending
2025-07-28 16:19:00,2025-07-28,Adjustment,42963.19,1006,Cash,Completed
2025-07-29 13:15:00,2025-07-29,Debit,20453.43,1002,Salaries Expense,Failed
2025-07-29 07:49:00,2025-07-29,Adjustment,40292.29,1008,Accounts Receivable,Failed
2025-07-29 13:28:00,2025-07-29,Debit,5693.4,1007,Cash,Completed
2025-07-29 06:20:00,2025-07-29,Credit,13631.94,1009,Accounts Payable,Failed
2025-07-29 02:58:00,2025-07-29,Adjustment,1210.07,1007,Accounts Receivable,Completed
2025-07-29 22:40:00,2025-07-29,Credit,30782.11,1004,Equipment,Pending
2025-07-29 08:02:00,2025-07-29,Debit,30052.78,1001,Accounts Payable,Failed
2025-07-29 13:43:00,2025-07-29,Credit,24492.53,1006,Equipment,Failed
2025-07-29 08:34:00,2025-07-29,Debit,46410.33,1001,Cash,Completed
2025-07-29 23:24:00,2025-07-29,Transfer,4167.42,1010,Salary Payable,Pending
2025-07-29 21:37:00,2025-07-29,Transfer,15132.99,1008,Accounts Receivable,Completed
2025-07-29 10:29:00,2025-07-29,Adjustment,10090.79,1005,Equipment,Pending
2025-07-29 21:03:00,2025-07-29,Credit,34025.81,1008,Capital,Completed
2025-07-29 23:40:00,2025-07-29,Credit,10199.13,1002,Capital,Pending
2025-07-29 19:57:00,2025-07-29,Adjustment,20814.16,1002,Sales Revenue,Completed
2025-07-29 19:29:00,2025-07-29,Credit,45770.81,1008,Sales Revenue,Pending
2025-07-29 09:55:00,2025-07-29,Credit,37753.47,1005,Sales Revenue,Completed
2025-07-29 04:21:00,2025-07-29,Credit,4004.08,1009,Capital,Pending
2025-07-29 02:21:00,2025-07-29,Debit,17002.2,1006,Salary Payable,Failed
2025-07-29 09:58:00,2025-07-29,Credit,11985.66,1004,Equipment,Pending
2025-07-30 01:05:00,2025-07-30,Debit,10651.1,1008,Accounts Receivable,Completed
2025-07-30 00:24:00,2025-07-30,Adjustment,49212.53,1003,Accounts Receivable,Failed
2025-07-30 08:50:00,2025-07-30,Adjustment,39254.74,1002,Salaries Expense,Completed
2025-07-30 01:16:00,2025-07-30,Adjustment,6477.66,1003,Salary Payable,Failed
2025-07-30 07:45:00,2025-07-30,Transfer,16827.66,1007,Accounts Payable,Pending
2025-07-30 00:12:00,2025-07-30,Transfer,44098.19,1008,Accounts Receivable,Completed
2025-07-30 01:32:00,2025-07-30,Adjustment,35327.4,1006,Cash,Completed
2025-07-30 17:20:00,2025-07-30,Debit,683.83,1008,Salaries Expense,Completed
